,id,account,total_appraised_value_2019,pct_value_change,latitude,longitude,acreage,zip_code,neighborhood_code,sq_ft,neighborhood,new_owner_date,Offense_Count,school_id,school_type,school_rating,flood_risk,sales_neighborhood_2019
8349,17717,1277660010005,294886.0,4.1749685587915275,29.682090000000002,-95.39859,0.038,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2017-04-19,2955,101912080,Middle,85,1,12
8350,17718,1277660010006,287117.0,4.131652915042162,29.682159999999996,-95.39858000000001,0.0372,77054,7601.01,1472.0,NAOMI PLACE & OTHERS,2017-06-02,2955,101912080,Middle,85,1,12
8351,17719,1277660010007,286517.0,4.635459273109735,29.682170000000003,-95.39842,0.0366,77054,7601.01,1472.0,NAOMI PLACE & OTHERS,2016-12-16,2955,101912080,Middle,85,1,12
8352,17720,1277660010008,294886.0,-2.880460557516994,29.68208,-95.39842,0.038,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2016-12-19,2955,101912080,Middle,85,1,12
8353,17721,1277660010009,280793.0,-1.2668954556322873,29.682,-95.39841,0.040999999999999995,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2016-12-29,2955,101912080,Middle,85,1,12
8354,17722,1277660010010,296235.0,4.328303016429238,29.68212,-95.39822,0.0404,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2016-12-16,2955,101912080,Middle,85,1,12
8355,17723,1277660010011,294886.0,4.348964599640476,29.68208,-95.39825,0.038,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2016-12-30,2955,101912080,Middle,85,1,12
8356,17724,1277660010012,296392.0,4.152874120615376,29.682,-95.39825,0.0416,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2017-01-27,2955,101912080,Middle,85,1,12
8357,17725,1277660010013,296790.0,4.1470740985079235,29.68192,-95.39841,0.0422,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2017-04-07,2955,101912080,Middle,85,1,12
8358,17726,1277660010014,295338.0,4.168312641083522,29.681829999999998,-95.3984,0.0385,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2017-04-24,2955,101912080,Middle,85,1,12
8359,17727,1277660010015,286469.0,4.141385866502834,29.68174,-95.3984,0.0366,77054,7601.01,1472.0,NAOMI PLACE & OTHERS,2017-04-27,2955,101912080,Middle,85,1,12
8360,17728,1277660010016,280936.0,-1.4314985825357174,29.68191,-95.39856999999999,0.0422,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2018-02-21,2955,101912080,Middle,85,1,12
8361,17729,1277660010017,295338.0,4.168312641083522,29.681820000000002,-95.39856999999999,0.0385,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2017-02-10,2955,101912080,Middle,85,1,12
8362,17730,1277660010018,296642.0,4.149228997556386,29.68174,-95.39856999999999,0.040999999999999995,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2017-02-22,2955,101912080,Middle,85,1,12
8363,17778,1280720020001,234581.0,4.8889544684256885,29.68197,-95.39724,0.0527,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2012-08-13,2955,101912080,Middle,85,1,12
8364,17779,1280720020002,233889.0,4.801656114314904,29.68197,-95.39724,0.0646,77054,7601.01,1327.0,NAOMI PLACE & OTHERS,2014-07-10,2955,101912080,Middle,85,1,12
8365,17780,1280720020003,232784.0,4.928555330178048,29.68197,-95.39724,0.040999999999999995,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2017-07-10,2955,101912080,Middle,85,1,12
8366,17781,1280720020004,232377.0,4.83440930068889,29.68197,-95.39724,0.0559,77054,7601.01,1327.0,NAOMI PLACE & OTHERS,2015-07-23,2955,101912080,Middle,85,1,12
8367,17782,1280720020005,230174.0,3.7520847419427543,29.68197,-95.39724,0.040999999999999995,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2016-03-23,2955,101912080,Middle,85,1,12
8368,17783,1280720020006,231689.0,4.9530021970057305,29.68197,-95.39724,0.0391,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2012-12-05,2955,101912080,Middle,85,1,12
8369,17784,1280720020007,233413.0,4.811919334342178,29.68197,-95.39724,0.0619,77054,7601.01,1327.0,NAOMI PLACE & OTHERS,2008-04-01,2955,101912080,Middle,85,1,12
8370,17785,1280720030001,235077.0,4.878135832928086,29.68197,-95.39724,0.0555,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2008-04-24,2955,101912080,Middle,85,1,12
8371,17786,1280720030002,233713.0,4.8054458131723745,29.68197,-95.39724,0.0636,77054,7601.01,1327.0,NAOMI PLACE & OTHERS,2008-05-30,2955,101912080,Middle,85,1,12
8372,17787,1280720030003,233533.0,4.8093278340521595,29.68197,-95.39724,0.0625,77054,7601.01,1327.0,NAOMI PLACE & OTHERS,2015-09-02,2955,101912080,Middle,85,1,12
8373,17788,1280720030004,229264.0,4.987818951147583,29.68197,-95.39724,0.0406,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2013-06-27,2955,101912080,Middle,85,1,12
8374,17789,1280720030005,231985.0,4.946369842253597,29.68197,-95.39724,0.0406,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2016-04-06,2955,101912080,Middle,85,1,12
8375,17790,1280720030006,231985.0,4.946369842253597,29.68197,-95.39724,0.0406,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2007-01-01,2955,101912080,Middle,85,1,12
8376,17791,1280720030007,231985.0,4.946369842253597,29.68197,-95.39724,0.0406,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2019-06-10,2955,101912080,Middle,85,1,12
8377,17792,1280720030008,231985.0,4.946369842253597,29.68197,-95.39724,0.0406,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2009-04-09,2955,101912080,Middle,85,1,12
8378,17793,1280720030009,232177.0,4.942077263461443,29.68197,-95.39724,0.0448,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2008-06-13,2955,101912080,Middle,85,1,12
8379,17794,1280720030010,231413.0,4.855525902028573,29.68197,-95.39724,0.0504,77054,7601.01,1327.0,NAOMI PLACE & OTHERS,2015-05-18,2955,101912080,Middle,85,1,12
8380,17795,1280720030011,231413.0,4.855525902028573,29.68197,-95.39724,0.0504,77054,7601.01,1327.0,NAOMI PLACE & OTHERS,2008-01-10,2955,101912080,Middle,85,1,12
8381,17796,1280720030012,235300.0,4.756095932186789,29.68197,-95.39724,0.0729,77054,7601.01,1327.0,NAOMI PLACE & OTHERS,2017-01-31,2955,101912080,Middle,85,1,12
8382,17797,1280720040001,234061.0,4.804527808499492,29.682170000000003,-95.39757,0.0603,77054,7601.01,1284.0,NAOMI PLACE & OTHERS,2017-03-29,2955,101912080,Middle,85,1,12
8383,17798,1280720040002,236400.0,4.880212954747116,29.682170000000003,-95.39757,0.0424,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2008-06-09,2955,101912080,Middle,85,1,12
8384,17799,1280720040003,235147.0,4.900473764509596,29.682170000000003,-95.39757,0.0402,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2018-05-30,2955,101912080,Middle,85,1,12
8385,17800,1280720040004,235729.0,4.8877834335955574,29.682170000000003,-95.39757,0.0405,77054,7601.01,1402.0,NAOMI PLACE & OTHERS,2008-08-13,2955,101912080,Middle,85,1,12
8386,17801,1280720040005,238335.0,4.353936888931701,29.682170000000003,-95.39757,0.0648,77054,7601.01,1362.0,NAOMI PLACE & OTHERS,2008-05-05,2955,101912080,Middle,85,1,12
8387,17827,1282540010001,235556.0,4.965866352957953,29.68245,-95.39758,0.0603,77054,7601.01,1332.0,NAOMI PLACE & OTHERS,2016-08-30,2955,101912080,Middle,85,1,12
8388,17828,1282540010002,233210.0,4.57847533632287,29.68245,-95.39758,0.0424,77054,7601.01,1440.0,NAOMI PLACE & OTHERS,2007-08-24,2955,101912080,Middle,85,1,12
8389,17829,1282540010003,234645.0,4.985167984322358,29.68245,-95.39758,0.0402,77054,7601.01,1440.0,NAOMI PLACE & OTHERS,2017-07-24,2955,101912080,Middle,85,1,12
8390,17830,1282540010004,234779.0,4.982180945013571,29.68245,-95.39758,0.0403,77054,7601.01,1440.0,NAOMI PLACE & OTHERS,2007-07-27,2955,101912080,Middle,85,1,12
8391,17831,1282540010005,235540.0,5.005528014551161,29.68245,-95.39758,0.0602,77054,7601.01,1332.0,NAOMI PLACE & OTHERS,2007-07-27,2955,101912080,Middle,85,1,12
8392,17999,1292580010001,325049.0,5.643090683359008,29.68223,-95.39442,0.0521,77054,7601.01,2584.0,NAOMI PLACE & OTHERS,2008-06-03,2955,101912080,Middle,85,1,12
8393,18000,1292580010002,316612.0,5.635574417541647,29.682140000000004,-95.39442,0.0448,77054,7601.01,2489.0,NAOMI PLACE & OTHERS,2008-06-27,2955,101912080,Middle,85,1,12
8394,18001,1292580010003,324293.0,5.656990193203662,29.68205,-95.39442,0.0477,77054,7601.01,2584.0,NAOMI PLACE & OTHERS,2015-10-13,2955,101912080,Middle,85,1,12
8395,18002,1292580010004,312296.0,5.863050847457627,29.68205,-95.39461,0.0477,77054,7601.01,2529.0,NAOMI PLACE & OTHERS,2019-08-15,2955,101912080,Middle,85,1,12
8396,18003,1292580010005,322878.0,5.683190678035448,29.682140000000004,-95.39461999999999,0.0448,77054,7601.01,2584.0,NAOMI PLACE & OTHERS,2018-09-28,2955,101912080,Middle,85,1,12
8397,18004,1292580010006,311762.0,4.111537819335449,29.68223,-95.39461999999999,0.0521,77054,7601.01,2584.0,NAOMI PLACE & OTHERS,2016-12-06,2955,101912080,Middle,85,1,12
8398,18005,1292580010007,266348.0,5.396699774445016,29.68223,-95.39478000000001,0.033,77054,7601.01,1756.0,NAOMI PLACE & OTHERS,2016-09-08,2955,101912080,Middle,85,1,12
8399,18006,1292580010008,261007.0,5.959127667175474,29.682140000000004,-95.39479,0.0324,77054,7601.01,1756.0,NAOMI PLACE & OTHERS,2012-08-17,2955,101912080,Middle,85,1,12
8400,18007,1292580010009,266860.0,5.385787964710807,29.68205,-95.39479,0.0333,77054,7601.01,1756.0,NAOMI PLACE & OTHERS,2013-09-27,2955,101912080,Middle,85,1,12
8401,18008,1292580010010,266860.0,5.385787964710807,29.68205,-95.39492,0.0333,77054,7601.01,1756.0,NAOMI PLACE & OTHERS,2019-12-21,2955,101912080,Middle,85,1,12
8402,18009,1292580010011,265530.0,5.4142251441093805,29.682159999999996,-95.39492,0.0324,77054,7601.01,1756.0,NAOMI PLACE & OTHERS,2013-06-07,2955,101912080,Middle,85,1,12
8403,18010,1292580010012,266348.0,5.396699774445016,29.68223,-95.39492,0.033,77054,7601.01,1756.0,NAOMI PLACE & OTHERS,2014-06-06,2955,101912080,Middle,85,1,12
8404,19310,1383870010004,278000.0,0.2405050967609336,29.681390000000004,-95.39860999999999,0.0364,77054,7601.01,1472.0,NAOMI PLACE & OTHERS,2017-12-21,2955,101912080,Middle,85,1,12
8405,19312,1383870010006,301273.0,4.955251542419587,29.681390000000004,-95.39860999999999,0.0422,77054,7601.01,1568.0,NAOMI PLACE & OTHERS,2017-12-01,2955,101912080,Middle,85,1,12
8406,17623,1274030010019,259151.0,4.84642273396663,29.697190000000003,-95.37756,0.0331,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2007-06-15,2955,101912026,High,95,1,12
8407,17624,1274030010020,273973.0,8.809687399470196,29.69722,-95.37763000000001,0.0321,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2016-07-22,2955,101912026,High,95,1,12
8408,17625,1274030010021,274653.0,7.770030331448572,29.69724,-95.37773,0.0352,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2007-12-17,2955,101912026,High,95,1,12
8409,17626,1274030010022,274393.0,8.164584655531948,29.69725,-95.3778,0.0341,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2013-07-26,2955,101912026,High,95,1,12
8410,17627,1274030010023,273507.0,8.813899177650555,29.69727,-95.3779,0.0316,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2012-08-01,2955,101912026,High,95,1,12
8411,17628,1274030010024,273768.0,8.816000763152456,29.6973,-95.37795,0.032,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2016-02-21,2955,101912026,High,95,1,12
8412,17629,1274030010025,250484.0,7.679477259049093,29.697309999999998,-95.37803000000001,0.0353,77054,7601.02,1600.0,YELLOWSTONE TOWNHOMES,2019-03-26,2955,101912026,High,95,1,12
8413,17630,1274030010026,269664.0,4.46829117111533,29.697470000000003,-95.37798000000001,0.0433,77054,7601.02,1760.0,YELLOWSTONE TOWNHOMES,2016-11-10,2955,101912026,High,95,1,12
8414,17631,1274030010027,276512.0,8.53610189782741,29.69745,-95.3779,0.033,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2017-06-06,2955,101912026,High,95,1,12
8415,17632,1274030010028,276612.0,8.383911603941774,29.697429999999997,-95.37783,0.0335,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2009-11-30,2955,101912026,High,95,1,12
8416,17633,1274030010029,278467.0,5.654814977823139,29.697409999999998,-95.37775,0.042,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2010-03-08,2955,101912026,High,95,1,12
8417,17634,1274030010030,263437.0,2.944486561261733,29.697390000000002,-95.37765999999999,0.0423,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2007-12-13,2955,101912026,High,95,1,12
8418,17635,1274030010031,274123.0,8.578184785278017,29.697370000000003,-95.37759,0.0328,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2015-04-09,2955,101912026,High,95,1,12
8419,17638,1274030010034,275893.0,5.937081223049483,29.69755,-95.37761,0.0409,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2016-05-20,2955,101912026,High,95,1,12
8420,17639,1274030010035,278177.0,6.069976892983245,29.69758,-95.37769,0.0407,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2010-03-30,2955,101912026,High,95,1,12
8421,17640,1274030010036,276377.0,8.742199734023718,29.6976,-95.37778,0.0324,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2018-06-21,2955,101912026,High,95,1,12
8422,17641,1274030010037,276377.0,8.742199734023718,29.69762,-95.37785,0.0324,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2017-07-05,2955,101912026,High,95,1,12
8423,17642,1274030010038,246000.0,2.076806572750472,29.697640000000003,-95.37791999999999,0.042,77054,7601.02,1600.0,YELLOWSTONE TOWNHOMES,2013-08-07,2955,101912026,High,95,1,12
8424,17643,1274030010039,266425.0,0.0,29.6978,-95.37787,0.0567,77054,7601.02,1622.0,YELLOWSTONE TOWNHOMES,2017-07-20,2955,101912026,High,95,1,12
8425,17644,1274030010040,289383.0,7.564527639834666,29.697779999999998,-95.37778,0.0336,77054,7601.02,1938.0,YELLOWSTONE TOWNHOMES,2015-10-05,2955,101912026,High,95,1,12
8426,17645,1274030010041,289473.0,7.43624669217665,29.69776,-95.37772,0.034,77054,7601.02,1938.0,YELLOWSTONE TOWNHOMES,2012-07-05,2955,101912026,High,95,1,12
8427,17646,1274030010042,289473.0,7.43624669217665,29.697770000000002,-95.37773,0.034,77054,7601.02,1938.0,YELLOWSTONE TOWNHOMES,2012-06-28,2955,101912026,High,95,1,12
8428,17647,1274030010043,289473.0,7.43624669217665,29.697779999999998,-95.37779,0.034,77054,7601.02,1938.0,YELLOWSTONE TOWNHOMES,2012-07-30,2955,101912026,High,95,1,12
8429,17652,1274030010048,282194.0,8.497762330252373,29.69793,-95.37771,0.0351,77054,7601.02,1956.0,YELLOWSTONE TOWNHOMES,2013-03-07,2955,101912026,High,95,1,12
8430,17653,1274030010049,299015.0,4.081604238240935,29.69796,-95.3778,0.0487,77054,7601.02,1956.0,YELLOWSTONE TOWNHOMES,2016-08-19,2955,101912026,High,95,1,12
8431,17654,1274030010050,293945.0,1.1176624377356414,29.698109999999996,-95.37774,0.055999999999999994,77054,7601.02,1956.0,YELLOWSTONE TOWNHOMES,2017-06-05,2955,101912026,High,95,1,12
8432,17677,1274030020019,278528.0,7.2379287642119285,29.69695,-95.3775,0.0369,77054,7601.02,1922.0,YELLOWSTONE TOWNHOMES,2010-01-21,2955,101912026,High,95,1,12
8433,17678,1274030020020,265665.0,4.182352941176471,29.69698,-95.3776,0.036000000000000004,77054,7601.02,1922.0,YELLOWSTONE TOWNHOMES,2012-07-26,2955,101912026,High,95,1,12
8434,17679,1274030020021,277553.0,8.698529814914899,29.697,-95.3777,0.0324,77054,7601.02,1922.0,YELLOWSTONE TOWNHOMES,2008-09-25,2955,101912026,High,95,1,12
8435,17680,1274030020022,278288.0,7.592915495517091,29.697029999999998,-95.37779,0.0358,77054,7601.02,1922.0,YELLOWSTONE TOWNHOMES,2008-04-18,2955,101912026,High,95,1,12
8436,17681,1274030020023,265611.0,6.002290767886148,29.69705,-95.37789000000001,0.0357,77054,7601.02,1922.0,YELLOWSTONE TOWNHOMES,2019-11-07,2955,101912026,High,95,1,12
8437,17682,1274030020024,277558.0,9.923960396039604,29.69707,-95.37799,0.0325,77054,7601.02,1922.0,YELLOWSTONE TOWNHOMES,2016-10-14,2955,101912026,High,95,1,12
8438,17683,1274030020025,279158.0,6.319982937493335,29.6971,-95.37809,0.0398,77054,7601.02,1922.0,YELLOWSTONE TOWNHOMES,2016-08-10,2955,101912026,High,95,1,12
8439,17612,1274030010008,272404.0,7.593016825973615,29.69779,-95.37731,0.0357,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2010-05-25,2955,101912257,Elementary,55,1,12
8440,17613,1274030010009,244294.0,12.061467889908258,29.69772,-95.37732,0.0307,77054,7601.02,1600.0,YELLOWSTONE TOWNHOMES,2016-01-29,2955,101912257,Elementary,55,1,12
8441,17614,1274030010010,244653.0,9.999910076794418,29.69766,-95.37733,0.0336,77054,7601.02,1600.0,YELLOWSTONE TOWNHOMES,2019-12-30,2955,101912257,Elementary,55,1,12
8442,17615,1274030010011,267861.0,10.0,29.6976,-95.37735,0.0337,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2016-06-30,2955,101912257,Elementary,55,1,12
8443,17616,1274030010012,259433.0,6.672998799361853,29.69753,-95.37736,0.0334,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2008-07-31,2955,101912257,Elementary,55,1,12
8444,17617,1274030010013,265723.0,9.999710225320511,29.697470000000003,-95.37737,0.0319,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2019-08-14,2955,101912257,Elementary,55,1,12
8445,17618,1274030010014,244903.0,10.589653739862364,29.697409999999998,-95.37737,0.0326,77054,7601.02,1600.0,YELLOWSTONE TOWNHOMES,2014-07-09,2955,101912257,Elementary,55,1,12
8446,17619,1274030010015,247088.0,8.823451689906365,29.697340000000004,-95.37738,0.0309,77054,7601.02,1600.0,YELLOWSTONE TOWNHOMES,2009-11-03,2955,101912257,Elementary,55,1,12
8447,17620,1274030010016,271624.0,8.793207033283934,29.69727,-95.3774,0.0321,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2015-06-03,2955,101912257,Elementary,55,1,12
8448,17621,1274030010017,271634.0,8.77760647137737,29.69721,-95.37741,0.0321,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2008-07-11,2955,101912257,Elementary,55,1,12
8449,17622,1274030010018,250000.0,1.3927305467907174,29.697129999999998,-95.37743,0.0514,77054,7601.02,1600.0,YELLOWSTONE TOWNHOMES,2018-05-21,2955,101912257,Elementary,55,1,12
8450,17623,1274030010019,259151.0,4.84642273396663,29.697190000000003,-95.37756,0.0331,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2007-06-15,2955,101912257,Elementary,55,1,12
8451,17624,1274030010020,273973.0,8.809687399470196,29.69722,-95.37763000000001,0.0321,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2016-07-22,2955,101912257,Elementary,55,1,12
8452,17625,1274030010021,274653.0,7.770030331448572,29.69724,-95.37773,0.0352,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2007-12-17,2955,101912257,Elementary,55,1,12
8453,17626,1274030010022,274393.0,8.164584655531948,29.69725,-95.3778,0.0341,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2013-07-26,2955,101912257,Elementary,55,1,12
8454,17627,1274030010023,273507.0,8.813899177650555,29.69727,-95.3779,0.0316,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2012-08-01,2955,101912257,Elementary,55,1,12
8455,17628,1274030010024,273768.0,8.816000763152456,29.6973,-95.37795,0.032,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2016-02-21,2955,101912257,Elementary,55,1,12
8456,17629,1274030010025,250484.0,7.679477259049093,29.697309999999998,-95.37803000000001,0.0353,77054,7601.02,1600.0,YELLOWSTONE TOWNHOMES,2019-03-26,2955,101912257,Elementary,55,1,12
8457,17630,1274030010026,269664.0,4.46829117111533,29.697470000000003,-95.37798000000001,0.0433,77054,7601.02,1760.0,YELLOWSTONE TOWNHOMES,2016-11-10,2955,101912257,Elementary,55,1,12
8458,17631,1274030010027,276512.0,8.53610189782741,29.69745,-95.3779,0.033,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2017-06-06,2955,101912257,Elementary,55,1,12
8459,17632,1274030010028,276612.0,8.383911603941774,29.697429999999997,-95.37783,0.0335,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2009-11-30,2955,101912257,Elementary,55,1,12
8460,17633,1274030010029,278467.0,5.654814977823139,29.697409999999998,-95.37775,0.042,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2010-03-08,2955,101912257,Elementary,55,1,12
8461,17634,1274030010030,263437.0,2.944486561261733,29.697390000000002,-95.37765999999999,0.0423,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2007-12-13,2955,101912257,Elementary,55,1,12
8462,17635,1274030010031,274123.0,8.578184785278017,29.697370000000003,-95.37759,0.0328,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2015-04-09,2955,101912257,Elementary,55,1,12
8463,17636,1274030010032,275033.0,7.199847209825344,29.69735,-95.37751999999999,0.037000000000000005,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2012-05-21,2955,101912257,Elementary,55,1,12
8464,17637,1274030010033,276863.0,4.557093007447242,29.69753,-95.37753000000001,0.0454,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2014-01-10,2955,101912257,Elementary,55,1,12
8465,17638,1274030010034,275893.0,5.937081223049483,29.69755,-95.37761,0.0409,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2016-05-20,2955,101912257,Elementary,55,1,12
8466,17639,1274030010035,278177.0,6.069976892983245,29.69758,-95.37769,0.0407,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2010-03-30,2955,101912257,Elementary,55,1,12
8467,17640,1274030010036,276377.0,8.742199734023718,29.6976,-95.37778,0.0324,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2018-06-21,2955,101912257,Elementary,55,1,12
8468,17641,1274030010037,276377.0,8.742199734023718,29.69762,-95.37785,0.0324,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2017-07-05,2955,101912257,Elementary,55,1,12
8469,17642,1274030010038,246000.0,2.076806572750472,29.697640000000003,-95.37791999999999,0.042,77054,7601.02,1600.0,YELLOWSTONE TOWNHOMES,2013-08-07,2955,101912257,Elementary,55,1,12
8470,17643,1274030010039,266425.0,0.0,29.6978,-95.37787,0.0567,77054,7601.02,1622.0,YELLOWSTONE TOWNHOMES,2017-07-20,2955,101912257,Elementary,55,1,12
8471,17644,1274030010040,289383.0,7.564527639834666,29.697779999999998,-95.37778,0.0336,77054,7601.02,1938.0,YELLOWSTONE TOWNHOMES,2015-10-05,2955,101912257,Elementary,55,1,12
8472,17645,1274030010041,289473.0,7.43624669217665,29.69776,-95.37772,0.034,77054,7601.02,1938.0,YELLOWSTONE TOWNHOMES,2012-07-05,2955,101912257,Elementary,55,1,12
8473,17646,1274030010042,289473.0,7.43624669217665,29.697770000000002,-95.37773,0.034,77054,7601.02,1938.0,YELLOWSTONE TOWNHOMES,2012-06-28,2955,101912257,Elementary,55,1,12
8474,17647,1274030010043,289473.0,7.43624669217665,29.697779999999998,-95.37779,0.034,77054,7601.02,1938.0,YELLOWSTONE TOWNHOMES,2012-07-30,2955,101912257,Elementary,55,1,12
8475,17648,1274030010044,291658.0,4.436224572007634,29.6977,-95.37749000000001,0.044000000000000004,77054,7601.02,1938.0,YELLOWSTONE TOWNHOMES,2018-10-04,2955,101912257,Elementary,55,1,12
8476,17649,1274030010045,296115.0,7.976983580015972,29.69785,-95.37745,0.0354,77054,7601.02,1956.0,YELLOWSTONE TOWNHOMES,2017-04-24,2955,101912257,Elementary,55,1,12
8477,17650,1274030010046,295560.0,8.764931442323968,29.697879999999998,-95.37753000000001,0.0328,77054,7601.02,1956.0,YELLOWSTONE TOWNHOMES,2013-03-26,2955,101912257,Elementary,55,1,12
8478,17651,1274030010047,281947.0,3.3363387136972045,29.6979,-95.37762,0.0339,77054,7601.02,1956.0,YELLOWSTONE TOWNHOMES,2017-06-23,2955,101912257,Elementary,55,1,12
8479,17652,1274030010048,282194.0,8.497762330252373,29.69793,-95.37771,0.0351,77054,7601.02,1956.0,YELLOWSTONE TOWNHOMES,2013-03-07,2955,101912257,Elementary,55,1,12
8480,17653,1274030010049,299015.0,4.081604238240935,29.69796,-95.3778,0.0487,77054,7601.02,1956.0,YELLOWSTONE TOWNHOMES,2016-08-19,2955,101912257,Elementary,55,1,12
8481,17664,1274030020006,253747.0,4.531897538991374,29.6976,-95.37704000000001,0.0425,77054,7601.02,1600.0,YELLOWSTONE TOWNHOMES,2018-03-01,2955,101912257,Elementary,55,1,12
8482,17665,1274030020007,273509.0,5.948410438770806,29.697540000000004,-95.37705,0.0408,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2015-10-16,2955,101912257,Elementary,55,1,12
8483,17666,1274030020008,263177.0,1.1180825844229196,29.69748,-95.37706,0.0409,77054,7601.02,1906.0,YELLOWSTONE TOWNHOMES,2014-12-17,2955,101912257,Elementary,55,1,12
8484,17667,1274030020009,273579.0,9.19704474788155,29.697409999999998,-95.37706999999999,0.0411,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2018-11-15,2955,101912257,Elementary,55,1,12
8485,17668,1274030020010,267285.0,1.2516052291642201,29.69735,-95.37708,0.0412,77054,7601.02,2010.0,YELLOWSTONE TOWNHOMES,2011-02-15,2955,101912257,Elementary,55,1,12
8486,17669,1274030020011,268516.0,11.661600262815368,29.697290000000002,-95.37709,0.0433,77054,7601.02,1804.0,YELLOWSTONE TOWNHOMES,2018-04-17,2955,101912257,Elementary,55,1,12
8487,17670,1274030020012,253000.0,10.0,29.69722,-95.3771,0.0437,77054,7601.02,1700.0,YELLOWSTONE TOWNHOMES,2016-11-30,2955,101912257,Elementary,55,1,12
8488,17671,1274030020013,273609.0,5.802716905836359,29.697159999999997,-95.37711,0.0412,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2007-03-05,2955,101912257,Elementary,55,1,12
8489,17672,1274030020014,273509.0,5.948410438770806,29.6971,-95.37713000000001,0.0408,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2007-10-31,2955,101912257,Elementary,55,1,12
8490,17673,1274030020015,268000.0,3.9868076438063826,29.697029999999998,-95.37713000000001,0.0403,77054,7601.02,1915.0,YELLOWSTONE TOWNHOMES,2018-03-23,2955,101912257,Elementary,55,1,12
8491,17674,1274030020016,251945.0,5.016902242100129,29.69697,-95.37715,0.0429,77054,7601.02,1600.0,YELLOWSTONE TOWNHOMES,2016-02-13,2955,101912257,Elementary,55,1,12
